keyword,source_url,rating,date,variant,comment,username,timestamp
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,4,2024-04-21,61 phím cơ trục xanh,"Chất lượng sản phẩm:tot
Tính năng nổi bật:tot

Đặt loại 61 phím mà shop giao cho loại 87 phím hơi buồn",khangbui2000,1713684077
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-05-08,TK61 Đen blue,"Tính năng nổi bật:tốt
Chất lượng sản phẩm:tốt",heongao,1746700324
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-09-26,Đen HT Q82 V9,"Ib shop hỗ trợ nhiệt tình, mã này hợp với giá tiền nhé ae",dinhvan923,1758875831
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-11-19,Q82 V9 ĐEN,"Âm thanh:âm thanh nghe phê vô cùngggg
Chất liệu:Vỏ nhựa abs chắc chắn
Độ bền:phải chờ tgian quyết định:D",mewbel_,1763543298
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-06-11,TK61 Trắng Đen red,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:sản phẩm xịn",kittrntn325,1749630094
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-12-04,Q82 V9 ĐEN,"Chất lượng sản phẩm:rất tốt

Shop thân thiện, tư vấn nhiệt tình, hỗ trợ cách chỉnh led cho người mua",lqvinh29,1764835814
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-11-08,,"Chất lượng sản phẩm:mượt, bấm nghe đã tai ko bị hư hỏng gì cả nói chung là tốt ko cần phải bàn👍",huydoan2806,1731064552
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-06-22,61 phím cơ trục xanh,"Chất lượng sản phẩm:ok

Phím bấm rất ok âm thanh rất ấm ko bị chát ngon trong tằm giá",e_4v1zambv,1750551877
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-06-10,61 phím cơ trục xanh,"Tính năng nổi bật:ko
Chất lượng sản phẩm:tốt

Trong tầm giá rẻ thì khá tốt",1ghosts0,1718012595
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-12-04,61 phím cơ trục xanh,"Chất lượng sản phẩm:đẹp
Tính năng nổi bật:rẻ v lon",chibia,1733288493
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-12-24,Hồng Q82 V9,Sản phẩm oke ngon vs tầm giá trung giá thành oke nhìu màu đa dạng,chinghia123321,1766559630
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-08-19,61 phím cơ trục xanh,"Hàng ok, 61 phím nhỏ gọn, trục cơ",lequocvietpc08,1724023266
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-07-26,K2 đen trắng,"đẹp,tuyệt vời,shop nhiệt tình,thân thiện,sẽ ủng hộ shop thêm nhiều lần",t*****7,1753513397
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-11-01,K550 trắng đen V9,"Tính năng nổi bật:Đèn led của phím

Chơi miside cứ phải gọi là phê",04t_j5hwhe,1762014217
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-12-05,Xám Q82 V9,"Bàn phím nhạy, gõ êm, không quá ồn, trong tầm giá này quá ok",manh_quan88,1764905627
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-07-29,61 phím cơ trục xanh,Sản phẩm đẹp,thnhtl409,1722254241
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-02-23,61 phím cơ trục xanh,Phím ok ko click lục xọc ngon tiếng to vừa,a0ab_4fr4u,1708662965
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-02-09,87 phím cơ trục xanh,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:led 7 rất sáng",tinminhtin426,1739065281
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-11-10,BD61 Grey trục đỏ,Ngon nên mua vì giá rẻ nên nút phím hơi sục sịt nhưng biu khá ổn và giá tiền phù hợp đẹp,_cn_jrs8hc,1762780610
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-07-04,TK61 Trắng Đen red,"Tính năng nổi bật:nhỏ gọn
Chất lượng sản phẩm:tốt

ok",oqllsnrfk3,1751597703
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,4,2025-06-27,Đen Ghi Q82 V9,"Tính năng nổi bật:Khá là êm với redswitch
Chất lượng sản phẩm:Tốt",o_fj80s06j,1751018057
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-06-05,TK61 Đen Trắng blue,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:rất vui tai

Ngon bổ rẻ",pv38s9mue6,1749118606
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-11-08,K61 Xám led RGB,"Chất lượng sản phẩm:tốt

nhma phím có tận 2 chữ m nhma chữ n thì vẫn bấm được nên ko thành vấn đề",kayvinh,1762599414
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,4,2024-08-13,81 phím cơ trục xanh,Red ko phải rgb nhé chỉ là rainbown thôi shop ơi 😭😭,huyngc194,1723556884
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-08-31,61 phím cơ trục xanh,"Giao lộn chuột nhưng mà nhìn cx khá đẹp, giá rẻ, nên mua nha:)))",khanggz822,1725090942
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-10-13,BD61 Black Hotswap,"Sản phẩm như ảnh online 100%, cảm ơn shop nhiều ạ :))))))))))",rrn_bikza8,1760370478
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-06-09,TK61 Đen Trắng blue,Quá đẹp quá êm so với giá nha ae nên mua đi,sang_110102,1749466268
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-11-15,Xám Q82 V9,Phím bấm ok với giao hàng nhanh,minhtu711,1763186903
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-08-07,Đen HT Q82 V9,"phù hợp với giá tiền, phím êm đầy đủ phụ kiện",minhnguyen4658,1754540785
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2024-10-01,61 phím cơ trục xanh,Bàn phím rất ngon mỗi tội muốn điều hướng phải dí FN,tinh0910,1727746910
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2025-07-29,Đen Ghi Q82 V9,"Giao nhanh, đóng gói cẩn thận, đủ hàng, shipper thân thiện, 10 điểm",minhhue912,1753764161
bàn phím cơ custom,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,5,2026-01-18,Q82 V9 ĐEN,"Sản phẩm chất lượng tốt, giao hàng nhanh và đúng mẫu đã đặt
Lần sau sẽ ủng hộ tiếp",thuy272002,1768744764
