keyword,source_url,rating,date,variant,comment,username,timestamp
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-04-12,,"Chất lượng sản phẩm:đẹp quá
Tính năng nổi bật:lắp đặt đơn giản đầm thoại 2chiều

Đã nhận được hàng chuẩn như mô tả nhanh rẻ hơn chỗ khác mấy chục k cô bé bán hàng xinh lắm mọi người nên mua…",nkvvinh,1712921233
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-06-29,,"Tính năng nổi bật:camera an ninh
Chất lượng sản phẩm:Ok

Mới nhận được hàng dùng thử thấy hình ảnh rõ nét, cài đặt dễ dàng quét mã một cái ăn luôn.",hongphuong60,1719646532
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-11-10,,"Chất lượng sản phẩm:ok

Giao hàng nhanh dong goi can than. Chắc chắn. Cam hoạt dong tot rõ nét. Se ung ho shop neu co nhu cau",phiyen02,1731242294
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-09-11,,"Tính năng nổi bật:tốt
Chất lượng sản phẩm:Rõ nét

Sản phẩm camera yoosee ngoài trời test thử rất rõ nét.Đã đặt thêm shop 1 cái.",luutuan1971,1726055137
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-12-19,,"Tính năng nổi bật:quay video
Chất lượng sản phẩm:rất ổn

Shop bán hàng rất uy tín, giao hàng nhanh, sản phẩm chất lượng rất tuyệt vời. Sẽ quay lại ủng hộ lần sau nữa",quangkaka555,1734614169
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-02-28,"YooSee Q42,Camera +64G","Đóng gói hàng cẩn thận
Mình thử thì hình ảnh sắc nét, có đàm thoại, âm lượng lớn, trong tối hiển thị rõ, chưa sử dụng lâu nên không biết bền hay không
Tạm thời để 5 sao",9nho_nha,1740748976
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-07-20,,"Chất lượng sản phẩm:sản phẩm chất lượng (đang dùng)
Tính năng nổi bật:chức năng theo giỏi chuyển động

Giao hàng nhanh đúng mẫu và màu sắc sản phẩm dùng OK ko bị lỗi (đã test)tặng shop 5 sao .",lminhkhang070,1721467789
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-07-28,"YS-Q836,Camera +32G","Chất lượng sản phẩm:tot

Cam xem rõ. Chất lượng tốt, nói chuyện được, thu đc âm thanh, kết nối cũng dễ, chỉ cần làm theo hướng dẫn là được, giá tiền phù hợp. Mn nên mua 👌hình ảnh k liên quan chút",m*****5,1753695962
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-06-11,,"Tính năng nổi bật:giám sát tốt
Chất lượng sản phẩm:trước mắt thấy ok

Đã thử camera thấy kết nối trước mắt là ổn.độ nét cũng được so với tầm giá.còn bền hay ko phải cần thêm thời gian mới biết.hàng giao nhanh và đầy đủ như ảnh chụp+.thẻ nhớ 128G.tốt lần sau cần minh sẽ quay lại ủng hộ shop.",hjgr2z7mp2,1718066395
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-11-18,,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:ghi hình

Giao hàng nhanh. Mua của shop nhiều lần. Sản phẩm tốt, giá cả phải chăng. Sẽ mua ủng hộ tiếp khi cần.",thaonguyenhuong,1731910309
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-11-08,,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:linh hoạt

Sản phẩm rất chất lượng, đáng giá với giá tiền.
Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận.
Chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng.
Sản phẩm đáng mua, đáng bỏ tiền.
Hình ảnh và mô tả sản phẩm chính xác, hài lòng hơn mong đợi.
Dịch vụ khách hàng rất tốt, shop hỗ trợ nhiệt tình, sẽ ủng hộ lần sau.
Sản phẩm giao nhanh và an toàn, không bị hỏng hóc.",_*****t,1731067173
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-08-17,,"Chất lượng sản phẩm:khá tốt
Tính năng nổi bật:giám sát

Giao hàng nhanh, đóng gói cẩn thận, camera hoạt động khá tốt, hai mẳt tiện dụng,...,...........fneeijffdi",c*****4,1723874027
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-03-25,,"Tính năng nổi bật:2 hướng xem
Chất lượng sản phẩm:tốt

Hình ảnh rõ, đầy đủ cáp sạc, hướng dẫn, shop giao hàng nhanh. Độ bền thì xài",h*****h,1711329703
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-08-05,,"Tính năng nổi bật:camera
Chất lượng sản phẩm:tốt

shop giao hàng nhanh đóng gói cẩn thận lần đầu mình mua hàng . hàng xài tốt mn nên mua lần sau mình sẽ ủng hộ shop",nguynngcquyn576,1722841350
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-09-13,,"Chất lượng sản phẩm:camera, hiệu yoosee
Tính năng nổi bật:camera xoay 360 độ

Nhìn thì rất vừa ý nhưng chưa sử dụng không biết thế nào nếu OK thì ủng hộ shop lần sau",c02unr8liy,1726201390
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2023-12-29,,"Camera sắc nét có thể xoay các góc,mình mua cho ông bà ở quê shop hộ trợ giao hàng cực nhanh,có nhu cầu sẽ quay lại ủng hộ tiếp",chauchucshop88,1703834553
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-06-09,,"Tính năng nổi bật:2 mắt quán sát rộng
Chất lượng sản phẩm:bạn đầu thấy ok

Đã nhận được hàng, giao hàng nhanh chóng, đúng với quảng cáo, chất lượng sp ban đầu thấy ok, hình ảnh rõ nét. Hy vọng bền vững theo thời gian.",wr_lqr_51k,1717909057
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-04-14,,"Chất lượng sản phẩm:hàng đúng như quảng cáo

Đóng gói rất cẩn thận. Hàng giao nhanh . Hình ảnh ok nha. Dùng 1 thời gian xem sao",thumieu1991,1713095605
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-07-13,"YooSee G36,Camera +32G","Chất lượng sản phẩm:phù hợp với giá tiền
Tính năng nổi bật:âm thanh to rỏ, hình ảnh sắc nét

Sản phẩm dùng cũng ok la, đúng mẫu, đã ủng hộ shop lần hai",lethuong515,1752379959
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-12-11,"YS-Q42,Camera Không Thẻ","Cam nét căng luôn nhaaaa, trời ơi cái loa nó to như loa đám cưới luôn ạ. Đàm thoại 2 chiều ổn áp luôn, nchung tiện rẻ lắm",phuong_le_123,1765470081
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-10-13,"YS-Q42,Camera Không Thẻ","Chất lượng sản phẩm:ok
Tính năng nổi bật:2 góc nhìn

Rõ nét dùng tốt 5 sao nha Shop sẽ mua ủng hộ nữa nha nhớ bảo hành cho e thêm 2 tháng nha Ahihi",lacamhuy,1760347355
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-10-15,,"Chất lượng sản phẩm:sản phẩm rất tốt
Tính năng nổi bật:rọ nét

Hình ảnh mang tính chất lấy xu mong mọi người thông cảm. Sản phẩm rất tốt nhé",s*****k,1728990621
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2023-10-30,,"Chất lượng sản phẩm:trên cả mong đợi

Shop giao hàng chuẩn đẹp, camera sử dụng tốt. Tks shop!!!!",khacngasl,1698674816
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-10-05,,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:xem được rõ nét

Sản phẩm xem rõ nét, nghe tạm được nhg thoại 2 chiều theo mình cần cải tiến thêm",hana_20202017,1728138413
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-07-02,,"Chất lượng sản phẩm:ok
Tính năng nổi bật:came

Nhận dc rất ưng màu đẹp co giãn tốt,giao hàng nhanh chuẩn size,vải mềm mịn hình ảnh mang tính chất nhận xu.giá cả hợp lí nên mua",liembkhn,1719875561
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2025-10-08,"YS-Q42,Camera +32G","Chất lượng sản phẩm:ok
Tính năng nổi bật:có 2 mắt cam nhìn rõ nét

Nên mua nha cả nhà,e mua một cái r dùng ok nên đã đặt thêm cái nữa,
10đ ko có nhưng
Shop giao hàng rất nhanh",maiphamthi666,1759936593
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-02-21,,"Tính năng nổi bật:hình ảnh sắc nét lắm
Chất lượng sản phẩm:quá tốt

Chất lượng quá ok luôn. Tôi sẽ liên tục ủng hộ shop. Lần sau có khách sẽ tiếp tục mua hàng. Hoặc shop có thể cho tôi làm cộng tác viên.",duycan89,1708487370
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-08-18,,"Tính năng nổi bật:xem rõ
Chất lượng sản phẩm:hiện tại rất tốt

Cài đặt nhanh, hình ảnh rõ ràng. Còn độ bền thì đợi thời gian mới biết.",n*****.,1723993067
camera wifi ngoài trời,https://shopee.vn/Camera-Yoosee-2-M%E1%BA%AFt-Gi%C3%A1m-S%C3%A1t-Ngo%C3%A0i-Tr%E1%BB%9Di-Xoay-360-%C4%91%E1%BB%99-Xem-%C4%90%C3%AAm-C%C3%B3-M%C3%A0u-Kh%C3%B4ng-D%C3%A2y-IP66-Th%C3%B4ng-Minh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-FHD-8M-i.1049396512.13399667672?extraParams=%7B%22display_model_id%22%3A217120551372%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f13f8ba-c030-49db-837e-12dffcf28ea8&xptdk=1f13f8ba-c030-49db-837e-12dffcf28ea8,5,2024-10-29,,"Chất lượng sản phẩm:tot
Tính năng nổi bật:FHD

Sản phẩm giống như mô tả, mua cái thứ 4 rồi quá ok, sẽ tiếp tục ủng hộ shop",huuly7,1730198954
