username,rating,comment,variant,timestamp,date,keyword,source_url
hoai_linh_xinh,5,"Chất lượng sản phẩm:chaat luojng sanr ohan root toijr
Đúng với mô tả:đúng với mô tả
Tính năng nổi bật:xịn quá trời xinh u êmm

Xinh lắm ạ mê quá",Band 10 Hồng,1765702149,2025-12-14,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
dieubinh1602,5,"Màn hình mượt, đầy đủ các tính năng cần thiết của đồng hồ sức khỏe . Tích hợp báo cuộc gọi và tin nhắn . Có Zalo nữa thì tuyệt",Band 10 Hồng,1762247992,2025-11-04,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
thao_bt,5,"Tính năng nổi bật:Theo dõi sức khỏe
Đúng với mô tả:đúng
Chất lượng sản phẩm:xịn

Công nhận miband 10 pin trâu hơn hẳn, hiển thị đẹp, nhiều thông tin",Band 10 Đen,1752162904,2025-07-10,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
mimi2mumu,5,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok
Tính năng nổi bật:full screen

Mi Band 10 - thương hiệu smartband quốc dân nhà Xiaomi đã chính thức ra mắt thế hệ mới nhất với hàng loạt tính năng sức khỏe được nâng cấp, đáp ứng trọn vẹn nhu cầu của những người dùng yêu thích chăm sóc bản thân. Với Mi Band 10, việc theo dõi sức khỏe và luyện tập trở nên đơn giản và thú vị hơn bao giờ hết",Band 10 Bạc,1752129246,2025-07-10,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
s*****p,5,"Tính năng nổi bật:vong deo tay thong minh
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

pin khá tốt. shop giao hành nhanh. Đo bước chân, nhịp tim, stress,.... khá ổn định. đồng hồ nhỏ gọn tiện lợi.",Hồng,1747751707,2025-05-20,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
caothanhtruc290802,5,"Đồng hồ đẹp, nhiều tính năng
Chống nước tốt
Nên mua màu trắng sau đó mua thêm dây đen phối lại vào sẽ đẹp hơn là mua full đen",Sliver,1740710938,2025-02-28,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
phamthuanh_207,5,"Tính năng nổi bật:đồng hồ thông minh
Chất lượng sản phẩm:tuyệt

Nhận hàng rất hài lòng, kiểu dáng đẹp, màu xanh nhìn xinh lắm",Xanh,1744079548,2025-04-08,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
qomlqoo2q7,5,"Chất lượng sản phẩm:ok ttốt
Đúng với mô tả:đúng
Tính năng nổi bật:theo dõi skhoe tgian

Mở khóa đthoại khi ở gần",,1730547268,2024-11-02,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
m*****1,5,"Đúng với mô tả:đúng với mô tả
Chất lượng sản phẩm:tốt
Tính năng nổi bật:theo dõi sức khoẻ, pin lâu

Vòng đeo tay gọn xinh, pin lâu, dùng tốt",Xanh,1738915748,2025-02-07,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
c*****b,5,"Mục đích mình dùng band 9 để xem giờ và check thông báo, theo dõi giấc ngủ. Cảm nhận chung band 9 khá mượt, màn sáng, nịnh mắt.
Pin khá khoẻ, mình mới dùng 1 ngày thấy tụt có 3%. Mình dùng iphone, thông báo thấy chuẩn, không bị lỡ gì. Thấy khả ổn. 1 thời gian nữa xem tình hình thế nào :))",,1733111953,2024-12-02,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
proonecad,5,"Thấy nguyên seal nguyên hộp, áp dc nhiều voucher, cho shop 5 sao, ship nhanh rep nhanh",,1735025726,2024-12-24,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
ai.kaze1102,5,"Mới nhận hàng cảm thấy rất thích trải nghiệm mới này ạ. 
Đóng gói cẩn thận, giao hàng nhanh. Okeeeeeee",Band 10 Hồng,1760415453,2025-10-14,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
hanyanhan,5,"Đúng với mô tả:ok
Tính năng nổi bật:thể thao

Ok. Hồi đầu k biết kết nối hơi bực bội tưởng xu cà na rồi mà ai dè do mình k cho phép Bluetooth ban đầu. Mà shop hỗ trợ cũng nhiệt tình lắm cho 5 sao",Band 10 Hồng,1753539226,2025-07-26,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
v*****h,5,"Tính năng nổi bật:ok
Chất lượng sản phẩm:ok
Đúng với mô tả:ok

Phố Khâm Thiên, quận Đống Đa nổi tiếng là một trong những con phố có nhiều ngõ nhất Hà Nội. Ngõ ở đây từ nhỏ đến siêu nhỏ, chỉ vừa một người đi bộ. Thậm chí, nhiều ngõ như hang động vì nằm dưới hành lang của một ngôi nhà.",Sliver,1740329349,2025-02-23,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
buoncuoiko,5,Sản phảm đúng như hình ảnh mô tả. Chất lượng tốt. Dùng để xem giờ đo sức khoẻ rất tiện,,1737092171,2025-01-17,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
luuloan2107,5,Đồng hồ đẹp nhé shop đồng gói cẩn thận nhé tư vấn tốt lần sau sẽ ủng hộ tiếp,,1730463930,2024-11-01,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
dua130623,5,"Đồng hồ khá nhạy, cài cũng nhanh. Mình đặt hàng theo duy luân dễ thương, để trải nghiệm 1 time xem sao. Màn hình nét",Sliver,1739779331,2025-02-17,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
t*****n,5,"Tính năng nổi bật:đồng hồ
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

Đồng hồ chính hãng, săn được giá rẻ ok quá giao hơi chậm
Dây màu hồng đẹp mà dễ dơ quá",Hồng,1740293928,2025-02-23,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
niniiiiii222,5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tạm thời ko có vấn đề gì

Nhiều tính năng tiện ích đáng mua đáng thử, giá mềm hợp lý. Full hộp seal đầy đủ phụ kiện giao hàng cũng khá nhanh",Đen,1739845173,2025-02-18,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
minaotaka,5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:rất tốt

K có gì chê luôn quá là ưng. Shop cũng rất là cutee",Đen,1740229235,2025-02-22,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
s02rto01z_,5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:màu hồng

Sản phẩm đẹp,nhiều tính năng,đeo lên tay xinh xỉu luôn",Band 10 Hồng,1761114640,2025-10-22,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
ngocanhphan1122,5,"Rất ocela nha shop ơi, màn hình mượt, mọi hoạt động đều đc ghi, tiện ích dễ dàng sử dụng",Band 10 Hồng,1751431022,2025-07-02,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
hongnhung183,5,"Sản phẩm đẹp lắm nhé mn, dây chắc chắn, nhỏ gọn, có điều chỉnh độ rộng",Đen,1742519938,2025-03-21,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
v*****7,5,"Shop giao đủ hàng mình đặt nha, nhận hàng nguyên vẹn. Hàng chất lượng như ảnh, rất hài lòng.",,1731816597,2024-11-17,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
lanphuongls97,5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:giống với hình ảnh
Tính năng nổi bật:kết nối với đt

Giao hàng hơi lâu nhưng rất xinh và dùng OK. Mình mua đúng lúc có mã giảm giá nên mua được giá tốt 910k. Nên mua nhé mn",Band 10 Bạc,1756745880,2025-09-01,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
123yumiko,5,"shop gởi hàng nhanh,đúng chủng loại,giá rẻ nhất shopee,cho shop 5 sao",Xanh,1745536999,2025-04-25,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
chubbycat17,5,"Vòng xịn, giao hàng nhanh, dễ kết nối dễ đeo, dùng để nhận tin nhắn ok phết",,1729997607,2024-10-27,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
tuankon88,5,Đây là lần thứ hai mình mua sản phẩm này rồi. Sản phẩm rất ok pin rất trâu phải dùng được cỡ ba tuần gì đó,Hồng,1744081597,2025-04-08,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
l*****e,5,"Theo dõi sức khỏe:mới đeo nên chưa đánh giá đc nhiều
Thiết kế:đẹp, nhỏ gọn, nhẹ, đeo đi ngủ cũng rất thoải mái",Band 10 Bạc,1762159944,2025-11-03,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
daonguyn738,5,"Hình ảnh và video chỉ mang tính chất nhận xu. 
Giao hàng nhanh chóng và đóng gói cẩn thận. Giá cả ok, thiết kế đẹp, mình thấy ok lắm",Hồng,1749280449,2025-06-07,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
daonguyn738,5,"Hình ảnh và video chỉ mang tính chất nhận xu. 
Giao hàng nhanh chóng và đóng gói cẩn thận. Giá cả ok, thiết kế đẹp, mình thấy ok lắm",Hồng,1749280390,2025-06-07,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
b*****2,5,"Đúng với mô tả:đúng
Tính năng nổi bật:xem giờ
Chất lượng sản phẩm:ổn

Shop đóng gói và giao hàng nhanh. Chất lượng cho đến hiện tại thì vẫn khá ổn áp",,1734768856,2024-12-21,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
baekhyuneunchu,5,"Shop giao hàng nhanh, đóng gói cẩn thận, đúng và đủ số lượng sản phẩm mình đã đặt, dùng rất thích",Sliver,1741089864,2025-03-04,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
phammgianggg1239,5,"Giao hàng nhanh, vòng chắc chắn chính hãng, đẹp xịn lắm
Mua online rẻ hơn ở ngoài 
Dùng thêm để trải nghiệm",Band 10 Đen,1761623093,2025-10-28,đồng hồ thông minh thể thao,https://shopee.vn/V%C3%B2ng-%C4%91eo-tay-th%C3%B4ng-minh-Xiaomi-Mi-Band-9-Band-10-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3n-Qu%E1%BB%91c-T%E1%BA%BF-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1253751927.26407352005?extraParams=%7B%22display_model_id%22%3A248568146705%2C%22model_selection_logic%22%3A3%7D&sp_atk=28570cb3-aa24-4f35-916b-d98f80ab87a5&xptdk=28570cb3-aa24-4f35-916b-d98f80ab87a5
