username,rating,comment,variant,timestamp,date,keyword,source_url
thanhnn1202,5,"Sản phẩm đúng với mô tả, chất lượng tốt so với mức giá, nên mua!",,1732898199,2024-11-29,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
p*****g,5,"Đúng với mô tả:dung
Tính năng nổi bật:lau nha
Chất lượng sản phẩm:tot

Hàng giao rất nhanh, đóng hàng khá kỹ, nguyên thùng hạn chưa bóc, nên mua nhé.","Đen,Qrevo 5AE",1751091112,2025-06-28,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
v*****5,5,"Giao hàng nhanh, đỡ rất nhiều thời gian lau nhà hút bụi trong ngày, hỗ trợ quá chậm, gọi điện cho tổng đài cả mấy cuộc ko ai nghe","Đen,Qrevo 5AE",1745411461,2025-04-23,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
huynhanh93,5,"Nghĩ màu trắng sẽ k dơ ai dè dơ hơn màu đen. Robot về tới tay còn 10.200 nên giá cũng hợp lý. Hiện tại thấy chạy êm vệ sinh. Kết nối lần đầu tiên ổn, sau đó đem về quê thì lại k kết nối được, cứ tưởng phải trả hảng bảo hành nhưng may sao chồng mình kết nối lại được.. nên theo dõi thêm rồi tính tiếp.",,1729328813,2024-10-19,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
vohothuytien,5,"Dùng oke nhé!
Shop hỗ trợ tận tình 
Tặng quà cho khách nữa ❤️❤️❤️ 
Cám ơn shop rất nhiều nha","Trắng,Qrevo C Pro",1760182839,2025-10-11,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
choetpetite,5,"Hàng pre-order nên phải chờ ít ngày. Đóng gói kỹ càng, máy chạy okela
Có lỗi là báo, 
Hút sạch, gọn gàng","Đen,Qrevo S",1744161075,2025-04-09,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
8uwi4h9flj,5,"Tính năng nổi bật:hút bụi mạnh, lau sạch
Chất lượng sản phẩm:tốt

Trc khi cho máy chạy cũng phải dẹp hết dây chạc, giấy tờ, thẻ bài, ko là nó hút theo luôn rồi treo máy đó. Chạy đi chạy lại chương trình khá mệt. Nhưng nhìn chung rất oke, phải phóng lao động tốt.",,1725693327,2024-09-07,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
tieulinhnhi123,5,Mình mới sử dụng đc vài lần. Thấy chạy cũng ok. Độ bền thì phải cần thêm thời gian sử dụng. Nhưng mình đánh giá cao sự nhiệt tình chu đáo của shop. Mình ko nhận đc quà có nt hoi. Shop hỗ trợ nhiệt tình và gửi bù quà cho mình. sau 2 hôm mình đã nhận đc đầy đủ. Mình sẽ giới thiệu bạn bè người thân sử dụng sản phẩm của roborock. Tặng shop 5sao và chúc shop bán đc nhiều đơn hàng. Thanks,"Đen,Qrevo C Pro",1768572325,2026-01-16,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
l*****e,5,"Tính năng nổi bật:lamf sachj
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt, dùng lâu mới biết đv

Đặt cho bà dì nên k có anhe với video đâu á
Săn sale có 7tr hơn à
Giao hàng. Nhanh lắm á","Đen,Qrevo S",1752658646,2025-07-16,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
michellv,5,"Máy hút lau sạch, dễ thao tác vệ sinh💖 xứng đáng với giá tiền. Có máy nhàn hẳn lun🥰 hợp với nhà diện tích rộng🩵🩵","Trắng,Qrevo S",1743147438,2025-03-28,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
xon.mai,5,Chất lượng sản phẩm:Kết cấu chắc chắn. Bọc gói cẩn thận. Hơi khó setup cho ng lớn tuổi.,"Đen,Qrevo S",1746336829,2025-05-04,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
phamthuylan1983,5,"Mới dùng lần đầu, thấy em nó cũng thông minh và làm việc cẩn thận.","Đen,Qrevo C Pro",1766325593,2025-12-21,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
a615kh,5,Robot khá thông minh. Hoàn thiênn tốt. App tiện lợi. Mới dùng chưa vaans đề gì,"Đen,Qrevo 5AE",1762424909,2025-11-06,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
sizuri21,5,"Giao hàng nhanh, sản phẩm đóng gói tốt, robot hoạt động ổn định","Đen,Qrevo C Pro",1765343565,2025-12-10,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
rathsita,5,"Nên mua, thấy lau sạch lắm, Ck khen. Về lâu dài hi vọng sẽ bền. Nên mua",,1734281609,2024-12-15,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
thao_truong91,5,"Đã nhận đc hàng, đóng gói cẩn thận, chưa kiểm tra bên trong nên chưa biết sài tốt không",,1734331110,2024-12-16,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
ngango8992_voi,5,"Sản phẩm dễ cài đặt và dễ sử dụng. Robot rất thông minh, lau và hút sạch","Đen,Qrevo C Pro",1768307329,2026-01-13,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
s.nga,5,"Giao hàng cẩn thận, đã test thử, chạy khá là êm, giặt giẻ nhanh chóng","Đen,Qrevo C Pro",1765904586,2025-12-17,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
n*****c,5,"Shop giao hàng nhanh, đóng gói cẩn thận, sản phẩm chạy êm, lau nhà ok","Trắng,Qrevo C Pro",1764515254,2025-11-30,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
phngng910,5,"Lau rất sạch. Rất đáng tiền, bất ngờ khi có hệ thống chống rối tốt đến vậy","Đen,Qrevo C Pro",1755353230,2025-08-16,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
donghochinhhangvp,1,Tôi mua 2 cái tổng trị giá cao . 1 cái gần 30trieu giao cho tôi hàng đã sửa chữa móp méo  khi bấm hoàn thì shope giải quyêt rất rắc rối và quy trình gửi hàng rất mơ hồ. Shiper không vào lấy hàng hoàn và chát shoper lại báo tôi tự đi gửi hàng và tự theo dõi đơn hàng trả và không biết khi nào tôi nhânn được hoàn tiền,"Đen,Qrevo C Pro",1768034271,2026-01-10,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
qyq46ztyhq,5,Shop giao hàng nhanh đóng gói cẩn thận sẽ tiếp tục ủng hộ trong thời gian tới,,1737813024,2025-01-25,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
bangvuabc,5,"Chất lượng sản phẩm:dùng tốt, êm ái",Đen,1739752663,2025-02-17,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
s*****h,5,"Chất lượng sản phẩm:sp ok
Đúng với mô tả:đúng
Tính năng nổi bật:lau nhà sạch

Mọi thứ đều ok, ngoại trừ Hậu bán hàng. 
Mua hàng xong nhắn tin lâu phết. Xuất cái hoá đơn mãi chưa có. 
Mn nên ra trực tiếp cửa hàng mua cho chắc ăn ạ.","Đen,Qrevo S",1746883217,2025-05-10,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
thuthuy174,5,"Giao hàng siêu nhanh , dùng siêu thích , có tiền mình sẽ mua thêm để tầng 2","Đen,Qrevo C Pro",1766891153,2025-12-28,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
l*****2,5,"Sản phẩm okeeeeee, giao hàng nhanh, shipper nhiệt tình, sẽ ủng hộ shop lần sau 
Của mình k có nước lau sàn tặng kèm, buồn ghê",,1738640049,2025-02-04,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
b*****8,4,"Sản phẩm làm sạch tốt
Tuy nhiên mình chưa có kinh nghiệm nên chưa xem kỹ phần phụ kiện thay thế. Phụ kiện dòng máy này không thấy bán. Vậy không biết thay thế thì phải làm sao. 
Và nếu cả chính hãng còn không có hàng thì KH phải dùng phụ kiện cũ hay bỏ luôn cả máy???","Đen,Qrevo C Pro",1754554147,2025-08-07,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
qz7u_mi88yhxap3r45v4kcks3vpn,5,"Lau hút sạch, khá êm, góc cạnh bàn ghế vẫn va kêu hơi xót. Lau dtich rộng vẫn biết về giặt giẻ rồi đi lau tiếp. Nên mua để gp sức lao động và tiết kiệm tg","Đen,Qrevo C Pro",1766237515,2025-12-20,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
tydoweww9a,5,Nhận đủ hàng đóng gói cẩn thận chắc chắn xin lỗi shop hình ảnh mang tính chất minh họa giá tốt nhé cả nhà,"Đen,Qrevo 5AE",1751687027,2025-07-05,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
l*****9,5,Máy dùng oke nhà mình nuôi pẻ nên rất tiện tránh trướng ngại vật cũng tốt,"Đen,Qrevo C Pro",1765799348,2025-12-15,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
nguynuyn875,5,"Độ sạch:sạch bóng nha
Tính năng:app dễ sd, tích hợp với giọng nói khá tiện","Đen,Qrevo C Pro",1768410236,2026-01-15,robot hút bụi lau nhà,https://shopee.vn/Roborock-Qrevo-C-Pro-robot-h%C3%BAt-b%E1%BB%A5i-lau-nh%C3%A0-Gi%E1%BA%B7t-gi%E1%BA%BB-75-%C4%91%E1%BB%99-S%E1%BA%A5y-kh%C3%B4-45-%C4%91%E1%BB%99-C-L%E1%BB%B1c-h%C3%BAt-18.500-pa-B%E1%BA%A3o-h%C3%A0nh-i.1145174818.25681011076?extraParams=%7B%22display_model_id%22%3A300775736954%2C%22model_selection_logic%22%3A3%7D&sp_atk=5321ffb7-a599-4e5c-9162-65b0edf0b748&xptdk=5321ffb7-a599-4e5c-9162-65b0edf0b748
